1,False,False,The Running Fox,[],/biz/the-running-fox-morpeth?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Stannington%2C+Northumberland'}]",£,5.0,False,2,,[],01670 787090,,,,[],{},the-running-fox-morpeth,
2,False,False,Sugar Down Bakery,[],/biz/sugar-down-bakery-newcastle?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}]",£,4.5,False,2,,[],0191 261 0606,,,,[],{},sugar-down-bakery-newcastle,
3,False,False,Grants Bakery,[],/biz/grants-bakery-corbridge?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}]",££,5.0,False,1,,[],01434 633044,,,,[],{},grants-bakery-corbridge,
4,False,False,The Pudding Parlour,[],/biz/the-pudding-parlour-morpeth?osq=bakeries,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Cooking Classes', 'url': '/search?find_desc=Cooking+Classes&amp;find_loc=Stannington%2C+Northumberland'}]",££,0.0,False,0,,[],01670 457540,,,,[],{},the-pudding-parlour-morpeth,https://www.thepuddingparlour.com
5,False,False,SaffronBakery,[],/biz/saffronbakery-gateshead?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Caterers', 'url': '/search?find_desc=Caterers&amp;find_loc=Stannington%2C+Northumberland'}]",££££,5.0,False,1,,[],0191 477 6514,,,,[],{},saffronbakery-gateshead,http://www.saffronbakery.bravehost.com
6,False,False,Greenwell Bakery,[],/biz/greenwell-bakery-morpeth?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}]",,1.0,False,1,,[],01669 620546,,,,[],{},greenwell-bakery-morpeth,
7,False,False,The French Oven,[],/biz/the-french-oven-newcastle-upon-tyne?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Caterers', 'url': '/search?find_desc=Caterers&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Stannington%2C+Northumberland'}]",££,4.6,False,7,,[],07921 082953,,,,[],{},the-french-oven-newcastle-upon-tyne,http://www.frenchoven.webs.com
8,False,False,Trotters Family Bakers,[],/biz/trotters-family-bakers-morpeth?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}]",,4.0,False,1,,[],01665 710458,,,,[],{},trotters-family-bakers-morpeth,
9,False,False,Bakers Of The North,[],/biz/bakers-of-the-north-morpeth?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}]",,0.0,False,0,,[],01670 512179,,,,[],{},bakers-of-the-north-morpeth,
10,False,False,The Bakehouse Village Bakery,[],/biz/the-bakehouse-village-bakery-north-shields?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}]",,0.0,False,0,,[],0191 259 6893,,,,[],{},the-bakehouse-village-bakery-north-shields,
11,False,False,Yum Tum’s,[],/biz/yum-tums-seaton-delaval?osq=bakeries,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Caterers', 'url': '/search?find_desc=Caterers&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}]",,0,True,0,,[],0191 237 5377,,,,[],{},yum-tums-seaton-delaval,http://www.yumtums.co.uk
12,False,False,Rothbury Bakery,[],/biz/rothbury-bakery-morpeth?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}]",,0,True,0,,[],01669 621991,,,,[],{},rothbury-bakery-morpeth,
13,False,False,Carters Bakery,[],/biz/carters-bakery-sunderland?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Patisserie/Cake Shop', 'url': '/search?find_desc=Patisserie%2FCake+Shop&amp;find_loc=Stannington%2C+Northumberland'}]",,4,True,1,,[],0191 567 3042,,,,[],{},carters-bakery-sunderland,http://www.cartersbakery.co.uk
14,False,False,Gebhards Deli-Farm Shop &amp; Bakery,[],/biz/gebhards-deli-farm-shop-and-bakery-morpeth?osq=bakeries,"[{'title': 'Meat Shops', 'url': '/search?find_desc=Meat+Shops&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}, {'title': 'Butcher', 'url': '/search?find_desc=Butcher&amp;find_loc=Stannington%2C+Northumberland'}]",,0,True,0,,[],,,,,[],{},gebhards-deli-farm-shop-and-bakery-morpeth,
15,False,False,Master Bakers,[],/biz/master-bakers-bedlington?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}]",,5,True,1,,[],01670 825381,,,,[],{},master-bakers-bedlington,
16,False,False,Akins Family Bakers,[],/biz/akins-family-bakers-south-shields?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Stannington%2C+Northumberland'}]",££,5,True,2,,[],,,,,[],{},akins-family-bakers-south-shields,
