91,False,False,Elbüken Cafe,[],/biz/elb%C3%BCken-cafe-adana?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}]",,0,True,0,,[],(0322) 5163689,,,,[],{},elbüken-cafe-adana,
92,False,False,Emirgan Bulvar Cafe,[],/biz/emirgan-bulvar-cafe-hatay?osq=cafe,"[{'title': 'Bars', 'url': '/search?find_desc=Bars&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}, {'title': 'Tapas Bars', 'url': '/search?find_desc=Tapas+Bars&amp;find_loc=Kuzuculu'}]",,0,True,0,,[],(0326) 6133131,,,,[],{},emirgan-bulvar-cafe-hatay,
93,False,False,Bahçelievler Şelale Park Cafe,[],/biz/bah%C3%A7elievler-%C5%9Felale-park-cafe-kahramanmara%C5%9F?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}]",,0,True,0,,[],(0344) 2255505,,,,[],{},bahçelievler-şelale-park-cafe-kahramanmaraş,
94,False,False,Köşem Cafe,[],/biz/k%C3%B6%C5%9Fem-cafe-adana?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}]",,0,True,0,,[],(0322) 3632028,,,,[],{},köşem-cafe-adana,
95,False,False,Maki,[],/biz/maki-adana?osq=cafe,"[{'title': 'Bars', 'url': '/search?find_desc=Bars&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Kuzuculu'}]",₺₺₺,0,True,0,,[],(0322) 2325212,,,,[],{},maki-adana,
96,False,False,Körfez Cafe,[],/biz/k%C3%B6rfez-cafe-hatay-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}]",,0,True,0,,[],(0326) 6178932,,,,[],{},körfez-cafe-hatay-2,
97,False,False,Botanik Cafe,[],/biz/botanik-cafe-adana?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}]",,0,True,0,,[],(0322) 3633311,,,,[],{},botanik-cafe-adana,
98,False,False,Meşhur Şalgamcı Cafe,[],/biz/me%C5%9Fhur-%C5%9Falgamc%C4%B1-cafe-adana?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}]",,0,True,0,,[],(0322) 3632522,,,,[],{},meşhur-şalgamcı-cafe-adana,
99,False,False,Kaktüs House,[],/biz/kakt%C3%BCs-house-adana-2?osq=cafe,"[{'title': 'Hookah Bars', 'url': '/search?find_desc=Hookah+Bars&amp;find_loc=Kuzuculu'}, {'title': 'Cocktail Bars', 'url': '/search?find_desc=Cocktail+Bars&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}]",₺₺,0,True,0,,[],(0322) 9998498,,,,[],{},kaktüs-house-adana-2,
100,False,False,Pakfırın,[],/biz/pakf%C4%B1r%C4%B1n-adana?osq=cafe,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}, {'title': 'Bagels', 'url': '/search?find_desc=Bagels&amp;find_loc=Kuzuculu'}]",,0,True,0,,[],(0322) 4595152,,,,[],{},pakfırın-adana,http://www.pakfirin.com.tr
101,False,False,Ezgi Cafe,[],/biz/ezgi-cafe-adana?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}]",,0,True,0,,[],(0322) 3410045,,,,[],{},ezgi-cafe-adana,
102,False,False,Andromeda,[],/biz/andromeda-hatay?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Kuzuculu'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Kuzuculu'}]",,0,True,0,,[],(0326) 2231950,,,,[],{},andromeda-hatay,
